Frequency_of_outbreaks,Magnitude_of_outbreaks_Deaths,Magnitude_of_outbreaks_Infected,Magnitude_of_outbreaks_Severity_Index,Security_and_Conflict_Index
0.5507834,0.6419872,0.67848516,0.59885913,0.2603012
0.6283742,0.6009692,0.6810788,0.52345717,0.25997254
0.64779246,0.60448146,0.7328133,0.68410414,0.18150562
0.5865918,0.5377501,0.5306707,0.63685524,0.17377476
0.6454151,0.65400016,0.7151782,0.6655519,0.22428969
0.6572293,0.651603,0.7521198,0.5766227,0.28374505
0.6532252,0.64683,0.6479813,0.5833509,0.16109523
0.6686603,0.61133885,0.6556626,0.68509483,0.16213164
0.5942788,0.61663306,0.5990093,0.5487877,0.22679034
0.5606545,0.56757796,0.5684893,0.6211861,0.2680111
0.5550942,0.476013,0.63224864,0.5220606,0.18065695
0.5873312,0.57566,0.7624619,0.59972596,0.24559802
0.49880782,0.5609734,0.58822715,0.5022804,0.25610524
0.67560124,0.6480492,0.7258168,0.6483982,0.3347011
0.69578606,0.64719725,0.6722663,0.5322744,0.39426178
0.6828012,0.63255537,0.7457358,0.6092474,0.3602266
0.5044397,0.65133923,0.69328505,0.6344073,0.30852747
0.635412,0.5711446,0.72086805,0.5586052,0.3504383
0.64990443,0.6278403,0.74545777,0.61164135,0.3621941
0.65687716,0.5644548,0.7617484,0.5837952,0.26006082
0.6439464,0.6726618,0.7544421,0.67872,0.20381168
0.7005584,0.66516906,0.67014015,0.6508524,0.23010778
0.6996318,0.7192918,0.74513394,0.6905657,0.2711609
0.6555001,0.6988988,0.6987486,0.587027,0.30240464
0.5646953,0.6611395,0.7241649,0.6495379,0.34547302
0.54871774,0.5065494,0.63648796,0.5490063,0.3374785
0.6224991,0.6315391,0.662797,0.7030376,0.3691517
0.58316314,0.57278967,0.60277295,0.6198263,0.3606428
0.6083621,0.60013175,0.8018743,0.64798605,0.27446753
0.5114318,0.62432265,0.62501085,0.61430776,0.31731007
0.5972511,0.58019394,0.6741488,0.587631,0.27913848
0.61033106,0.4837276,0.6251432,0.6714637,0.30262288
0.67267936,0.56062466,0.7295356,0.59959656,0.24034658
0.52302486,0.5460932,0.6172325,0.59082395,0.25245604
0.52317905,0.67821443,0.7394126,0.6368622,0.29124644
0.6128393,0.5963513,0.6402627,0.5749476,0.34585276
0.6400818,0.59987277,0.5923302,0.5817673,0.37900102
0.6265771,0.5938628,0.58079654,0.63814306,0.3926133
0.7373332,0.62818694,0.7058631,0.67983985,0.44397444
0.62755144,0.5544867,0.5853565,0.62020445,0.4721975
0.5431799,0.544165,0.66385746,0.59779644,0.39922655
0.6324212,0.5505966,0.68597,0.60079205,0.43857852
0.5544931,0.40959346,0.5650905,0.48979518,0.50546056
0.6425303,0.61724937,0.68609256,0.5562533,0.5202633
0.5888535,0.538581,0.6069389,0.59285647,0.4917026
0.5415248,0.55030674,0.6496703,0.5915146,0.49057737
0.6549324,0.7147327,0.69606936,0.5887227,0.4521016
0.64046955,0.64193934,0.76059496,0.62713206,0.49513376
0.5911325,0.5963799,0.6138789,0.5543531,0.5150462
0.5347135,0.4292527,0.6857165,0.575847,0.5305112
0.60052645,0.60957444,0.5513276,0.5209186,0.4997523
0.62483865,0.5678084,0.5955755,0.5743159,0.5517036
0.57307714,0.52406967,0.6789876,0.5555847,0.5188976
0.58936507,0.58885103,0.74146897,0.61490226,0.42835656
0.6271567,0.5364343,0.68945724,0.63138705,0.41822815
0.46740034,0.531197,0.6608254,0.5133341,0.49766514
0.5618188,0.5975843,0.74284524,0.60246253,0.47950956
0.57264614,0.509469,0.6676068,0.6197662,0.5349064
0.52710867,0.5187404,0.6268117,0.5396326,0.55139434
0.64583087,0.5703989,0.6774406,0.5785965,0.64807683
0.76740414,0.6183675,0.7546804,0.5928084,0.6572039
0.6262467,0.58558047,0.74958104,0.5878324,0.6373762
0.6453991,0.6645961,0.6968614,0.621116,0.68796146
0.66148996,0.6288084,0.703521,0.637508,0.6414219
0.69229877,0.7271505,0.70930153,0.65175617,0.7110591
0.69178444,0.5868828,0.7047794,0.6450483,0.6621293
0.6812685,0.6819814,0.8120358,0.772653,0.57669944
0.6165094,0.58440363,0.69552267,0.5981809,0.5448081
0.5618988,0.54600924,0.6063974,0.56148285,0.55043566
0.5859811,0.66157603,0.6650802,0.6836307,0.53167516
0.60795975,0.6366237,0.7366369,0.6724589,0.5991897
0.57131094,0.5421321,0.6465599,0.5409912,0.52576095
0.51407576,0.45359123,0.59291834,0.55721396,0.5953691
0.7825556,0.68424034,0.77923846,0.71316504,0.47786233
0.6472125,0.60507876,0.71520615,0.5610562,0.41763714
0.6015196,0.5522092,0.65598387,0.6226952,0.4618921
0.7925933,0.7194381,0.8171612,0.6764029,0.5021215
0.63975966,0.603424,0.711543,0.62782204,0.5635147
0.53983676,0.68367547,0.64969623,0.59559757,0.46630478
0.610448,0.6561791,0.7477089,0.6365567,0.38871232
0.61682546,0.555565,0.6779202,0.6179687,0.50187486
0.54932225,0.64516723,0.62806076,0.4770444,0.49626327
0.6155616,0.6512943,0.6759074,0.64355254,0.44698328
0.59319043,0.6442238,0.71810865,0.59862375,0.34811714
0.59319437,0.6935996,0.7019647,0.6007593,0.2991921
0.6396021,0.563935,0.66418314,0.60475594,0.3664766
0.5868261,0.5611361,0.5975902,0.5328371,0.29922846
0.61916083,0.7216943,0.7041615,0.6874802,0.33658662
0.69984627,0.5550115,0.62591445,0.5761499,0.39092207
0.558847,0.63442767,0.6250664,0.5886764,0.40664738
0.53454995,0.5855329,0.5837669,0.57140905,0.49995327
0.7585499,0.6082551,0.7524456,0.5667504,0.40986413
0.60780364,0.5959975,0.6159201,0.4885383,0.46457478
0.6274153,0.60958505,0.6348604,0.6233951,0.49764585
0.66193104,0.7250062,0.69001514,0.6813823,0.37667242
0.6340424,0.592739,0.6025135,0.5805023,0.43791893
0.5860687,0.7065288,0.75259984,0.66853106,0.5296857
0.5953933,0.6029228,0.65670574,0.64442384,0.4425817
0.606411,0.5196797,0.74753505,0.59455055,0.35320762
0.6429559,0.6509302,0.78195107,0.6455111,0.47995108
0.576936,0.59113747,0.6419511,0.5160631,0.46746415
0.5359157,0.54480064,0.62734383,0.54834056,0.47336268
0.64008975,0.57772845,0.7488911,0.7138181,0.46709332
0.68766063,0.6993877,0.6526804,0.663488,0.4696761
0.59699124,0.64277565,0.7141121,0.6057836,0.46153146
0.62495625,0.5099122,0.6030572,0.65177137,0.44162387
0.65320534,0.6497289,0.6970094,0.65143406,0.44579864
0.55985034,0.6426378,0.6384124,0.6909934,0.46720842
0.59617984,0.63210136,0.7970605,0.63129056,0.42890203
0.46594262,0.6012425,0.6784792,0.63060045,0.42873612
0.6719163,0.6107824,0.58852005,0.69993234,0.4185668
0.58711886,0.5878575,0.6394356,0.5781928,0.5204549
0.63099056,0.5938955,0.680178,0.60647595,0.50192165
0.6907731,0.59723425,0.67714536,0.57453424,0.5172285
0.50840604,0.53725904,0.6673003,0.57346886,0.6017473
0.60684586,0.586888,0.690245,0.5589968,0.60555637
0.61298,0.53619975,0.5759168,0.5679316,0.611315
0.6815461,0.5916562,0.7090632,0.6226421,0.627022
0.7240509,0.6531167,0.7288538,0.7282227,0.5879641
0.6092599,0.511789,0.7031386,0.6966235,0.53308254
0.5410226,0.5599463,0.5862101,0.59288406,0.46718177
0.62594676,0.58088356,0.71121335,0.59507805,0.40375847
0.619905,0.6589036,0.80870926,0.6483587,0.3966615
0.58286923,0.5449986,0.6586739,0.53891945,0.35250515
0.651576,0.5972508,0.752095,0.6614666,0.48407325
0.71084756,0.5605753,0.7456076,0.5847597,0.4485808
0.6161978,0.653382,0.6836625,0.6371315,0.47842348
0.6973653,0.59837407,0.6891837,0.6469431,0.5133403
0.6118668,0.5288695,0.6384048,0.54867435,0.5320294
0.7239234,0.6527067,0.7185601,0.6888794,0.5720972
0.6408254,0.629442,0.6814732,0.5675373,0.56961685
0.57386845,0.57036906,0.62732613,0.5941637,0.48443383
0.5939772,0.48749283,0.65601635,0.5733285,0.46874723
0.6203202,0.66594887,0.65166414,0.58831507,0.45669618
0.5816134,0.5550793,0.5993919,0.46977836,0.45719907
0.6171393,0.60239494,0.62785625,0.537524,0.44443443
0.5856909,0.59268343,0.63972735,0.5040051,0.43503287
0.5821047,0.5682126,0.61860514,0.46306553,0.49465883
0.524879,0.48840424,0.6513967,0.58792865,0.47733268
0.4827471,0.51967543,0.5905925,0.47864616,0.42995274
0.5703581,0.5882721,0.67591524,0.61106515,0.4399291
0.5182313,0.5495232,0.6178141,0.54746395,0.37857985
0.5970673,0.4358564,0.6665259,0.61746585,0.4388018
0.64169693,0.58013487,0.63903123,0.65695655,0.48266757
0.5998395,0.56918555,0.63637966,0.64135766,0.5261311
0.66432095,0.5450483,0.6387583,0.60715663,0.4074918
0.54204655,0.52470523,0.589134,0.5253289,0.4460762
0.5437836,0.56834704,0.6730013,0.57153594,0.41136488
0.71475327,0.57366973,0.6711514,0.6675259,0.43275905
0.5485819,0.5560262,0.7465682,0.65018463,0.4041268
0.6298471,0.5845387,0.6259546,0.5440944,0.3590524
0.55972576,0.54108477,0.638523,0.58137876,0.3625564
0.58935565,0.5009958,0.69805384,0.6581457,0.3433116
0.54715306,0.5654273,0.63675195,0.60484904,0.39025494
0.5618904,0.5900181,0.5885466,0.5840714,0.32413566
0.5517525,0.53448296,0.6656264,0.5369916,0.28264016
0.67210495,0.58127224,0.59708846,0.60265577,0.34233993
0.5785642,0.48826027,0.7553625,0.57846564,0.36427996
0.6207975,0.5133754,0.75041366,0.56779116,0.3805405
0.55278873,0.6360637,0.6644706,0.63506716,0.48408967
0.6411489,0.5592903,0.6268828,0.53034675,0.49078062
0.634202,0.6107951,0.61847925,0.64015335,0.46138433
0.63567,0.6675819,0.6500037,0.6956366,0.43503734
0.60315275,0.59328055,0.6563581,0.6842848,0.45603478
0.5825226,0.4447185,0.66425335,0.69448525,0.44963542
0.6093722,0.46081644,0.645885,0.6193763,0.46341097
0.63821447,0.534662,0.6919856,0.55433136,0.43518835
0.49022597,0.52100176,0.5845727,0.5193604,0.4171429
0.526417,0.5394229,0.5737313,0.59799117,0.41193548
0.58035684,0.676815,0.7058369,0.5342602,0.4346469
0.7061801,0.6834856,0.7350998,0.6031278,0.39374977
0.6901309,0.6038467,0.5802963,0.56723344,0.41583073
0.5484611,0.5746778,0.7146143,0.5235082,0.4564236
0.43542805,0.5173215,0.70073503,0.59010303,0.49426392
0.50609267,0.53422505,0.6154727,0.5580654,0.46053457
0.6327465,0.63008213,0.654621,0.5712228,0.43980265
0.61334753,0.5600117,0.6689441,0.6240742,0.46071747
0.4984325,0.5060705,0.6423745,0.5016137,0.37666667
0.45880097,0.51698,0.6345558,0.514386,0.35037982
0.55588573,0.54048437,0.5974984,0.50337243,0.41608268
0.48619398,0.5793977,0.63959134,0.5851271,0.43435648
0.6825185,0.5990905,0.6563463,0.6259576,0.46162105
0.5510957,0.5913684,0.6417968,0.6151833,0.5370716
0.55988336,0.50671244,0.6550906,0.5820945,0.5297636
0.61050206,0.5859531,0.678592,0.63340384,0.5424422
0.593365,0.5890003,0.57612586,0.5991266,0.56475765
0.48666185,0.59513235,0.61203814,0.5199027,0.47414964
0.6534332,0.572083,0.691099,0.55527437,0.45226553
0.5708253,0.51574194,0.6464618,0.63188803,0.4210787
0.565649,0.58785456,0.62967986,0.5329774,0.4156524
0.6286483,0.5293074,0.63306,0.5378896,0.42153952
0.4651424,0.5577016,0.592289,0.574813,0.4416533
0.52352905,0.5543916,0.5592691,0.53053015,0.5582307
0.7024573,0.6362804,0.7211045,0.6557647,0.54814565
0.5174709,0.6549623,0.6465764,0.6246098,0.5619615
0.6351875,0.5876106,0.7382091,0.642878,0.5675876
0.5624494,0.5175236,0.6494345,0.6106934,0.54202265
0.7142887,0.6726689,0.68886167,0.64291066,0.55570644
0.5317585,0.5637983,0.6330946,0.6187198,0.4550752
0.5909395,0.5672059,0.639768,0.56076384,0.50877124
0.6508405,0.60438716,0.7949082,0.6139204,0.60913116
0.6185669,0.5333856,0.6371706,0.6704298,0.60969067
0.5508158,0.588817,0.6018355,0.5466741,0.6650328
0.6407759,0.53502774,0.63027793,0.64293414,0.6489571
0.54548556,0.56483245,0.67396635,0.50273585,0.62108755
0.62856346,0.5863811,0.64933497,0.6699461,0.603772
0.69036883,0.58579725,0.71230066,0.6218394,0.6642156
0.58585125,0.55889684,0.6825076,0.5693411,0.6486334
0.5832807,0.6002139,0.6295478,0.60313225,0.693727
0.59369683,0.50190157,0.6490748,0.547375,0.68183243
0.55910766,0.4959119,0.61247414,0.5829291,0.6828644
0.50140446,0.54293793,0.5767431,0.5654324,0.5778085
0.6502885,0.58647835,0.60518295,0.53524166,0.54007906
0.6572103,0.698692,0.6715447,0.6966382,0.47689587
0.619575,0.62159646,0.67010415,0.62964976,0.460869
0.6329755,0.6580628,0.68579686,0.6700431,0.49286276
0.62197655,0.6328654,0.58807147,0.59045637,0.5152129
0.6673187,0.57054186,0.7694526,0.63038003,0.55357164
0.59637964,0.6047164,0.67929375,0.53092265,0.5781795
0.5873334,0.5780114,0.6648479,0.5805298,0.56900996
0.660274,0.65920377,0.7390974,0.55277854,0.52749753
0.5294472,0.64153594,0.6758163,0.559292,0.4925367
0.60881996,0.5728767,0.6875024,0.5778067,0.55881804
0.65229994,0.6232003,0.67534655,0.59976125,0.48687804
0.5932012,0.5673557,0.62382746,0.57611936,0.5130075
0.6061058,0.5579379,0.6919207,0.69340086,0.54973036
0.5384073,0.64646375,0.66392565,0.5582501,0.5780648
0.6144464,0.65687364,0.67598486,0.59445465,0.53352076
0.6205463,0.5803159,0.67557013,0.59652936,0.52295625
0.6524692,0.5973207,0.67678875,0.6065088,0.548062
0.7013719,0.7231188,0.7373969,0.68569684,0.5031179
0.68907046,0.625814,0.77232563,0.65236264,0.4975191
0.6457608,0.50127083,0.5729639,0.56911963,0.4315654
0.6022051,0.62549657,0.708959,0.62303233,0.45369124
0.6848391,0.6589749,0.7772931,0.69899046,0.45375666
0.5073107,0.4571035,0.58770466,0.58391523,0.4229777
0.60062754,0.536894,0.6809678,0.5817721,0.45532474
0.60600775,0.60123515,0.7410449,0.5752479,0.4716548
0.7077217,0.66562307,0.7155843,0.6872086,0.52293134
0.6164781,0.58802813,0.64677894,0.67879194,0.56430614
0.6031117,0.5595306,0.6044182,0.5539454,0.65092313
0.57122386,0.5390093,0.6739506,0.61557716,0.53162014
0.7029362,0.7614123,0.7853925,0.68510497,0.5200685
0.632335,0.5778012,0.5928474,0.60523856,0.46694997
0.566883,0.6458553,0.73716587,0.5668142,0.4325216
0.58688164,0.5004078,0.72177213,0.56123555,0.43817887
0.6358889,0.5532844,0.73634726,0.5876608,0.47119918
0.6380265,0.6727483,0.7629522,0.59757495,0.37823948
0.59682226,0.5804977,0.5927578,0.61153436,0.33349553
0.58167267,0.5209671,0.697724,0.5420179,0.34014538
0.5757328,0.5099122,0.6425103,0.5933007,0.36351234
0.6157083,0.62335664,0.5817825,0.544455,0.40320438
0.6167507,0.60807,0.6258418,0.60686105,0.3612334
0.61303794,0.6923722,0.66987073,0.6293266,0.43713462
0.7167958,0.6038969,0.71652055,0.60073483,0.41398013
0.6170775,0.5618633,0.6086581,0.6261833,0.440157
0.5604385,0.58837825,0.6123253,0.58975846,0.49892423
0.6515193,0.7005925,0.73690856,0.65650034,0.5219098
0.59570426,0.4680576,0.652425,0.6256329,0.53535324
0.6201632,0.57342803,0.6381757,0.5815743,0.61161107
0.58997506,0.6666684,0.64370793,0.55105084,0.6365658
0.5479462,0.58871657,0.5599178,0.5656265,0.5450896
0.5490675,0.54627293,0.5766269,0.6035511,0.50450426
0.52374876,0.6166787,0.6219696,0.42905653,0.48990667
0.60261047,0.60313976,0.74288785,0.59698915,0.4390015
0.57255906,0.6335844,0.6712911,0.64560354,0.40765995
0.60312426,0.50260866,0.5919113,0.5334602,0.43848455
0.6618884,0.54697716,0.6904696,0.5901119,0.4730448
0.56844616,0.58039784,0.6785457,0.51505345,0.5137337
0.5817155,0.61988807,0.68663704,0.5976989,0.5499927
0.5780968,0.54657733,0.5729945,0.63596326,0.6907137
0.6856899,0.6389727,0.70754766,0.6605959,0.59810734
0.5966433,0.56279004,0.61270714,0.51464325,0.52431303
0.5258363,0.66233605,0.76287425,0.5566298,0.51445144
0.6792356,0.6521045,0.74054325,0.6936895,0.5130631
0.58304393,0.5292936,0.6876006,0.6408423,0.54083806
0.69900966,0.67008775,0.73084027,0.71510905,0.5646628
0.5983621,0.73457456,0.75000703,0.6845856,0.5545717
0.55393225,0.5876688,0.74193686,0.6444605,0.5654704
0.5499235,0.61511636,0.6918359,0.59522015,0.6072711
0.5949243,0.58574104,0.6138651,0.56291354,0.6381511
0.49395964,0.595754,0.71969616,0.64148474,0.6461857
0.70451915,0.6020542,0.771233,0.7038404,0.61566985
0.6228876,0.6300205,0.702553,0.61265844,0.550632
0.6259225,0.6760217,0.71874356,0.7426787,0.48372477
0.79778385,0.73710966,0.8078941,0.7071878,0.47548735
0.6567296,0.5120396,0.6578941,0.65647066,0.45961255
0.51673204,0.57583123,0.5457163,0.5266298,0.44414526
0.69068676,0.5662943,0.76619804,0.5891685,0.5180693
0.63051385,0.59259796,0.6616499,0.5989053,0.48523837
0.68572617,0.6049901,0.60573673,0.6091322,0.5035286
0.54230297,0.5023826,0.6693063,0.6297004,0.45293632
0.68207544,0.67061776,0.69593716,0.63034713,0.43459103
0.5844411,0.5547056,0.7105167,0.62436134,0.4538285
0.5962221,0.6173902,0.64078116,0.5708578,0.4748393
0.64647925,0.6299691,0.7352413,0.69418806,0.45782185
0.4736586,0.56549144,0.6578674,0.50522584,0.48453155
0.548434,0.5873897,0.6587095,0.63282853,0.5172208
0.5409127,0.5548048,0.6599625,0.44161856,0.5847504
0.5826607,0.61807907,0.60289276,0.54672575,0.57819974
0.6005466,0.71407896,0.72074795,0.72315705,0.5246776
0.7180418,0.6464963,0.8334455,0.7064693,0.42515293
0.50463957,0.6861368,0.6134949,0.58655185,0.4950562
0.6328472,0.59835964,0.61441654,0.70141304,0.5141336
0.6305053,0.59323305,0.7295386,0.6561728,0.604158
0.48787132,0.5474952,0.6475848,0.52036965,0.54973656
0.58026785,0.48523572,0.7453202,0.57747006,0.57714367
0.64059657,0.65284973,0.7550622,0.67406946,0.5645023
0.57671696,0.55990636,0.64724815,0.57687306,0.5115169
0.58220327,0.60561293,0.6846595,0.6136438,0.5505226
0.6179293,0.6844847,0.7452051,0.6288781,0.5163522
0.60568565,0.62290263,0.6641989,0.6691119,0.5567048
0.51000667,0.61262494,0.73664916,0.6684724,0.5702839
0.62731344,0.5905036,0.6544996,0.64496535,0.50668
0.6484672,0.62252676,0.7264323,0.5847798,0.46281475
0.70829403,0.5844994,0.77683187,0.5925584,0.48203933
0.6313487,0.6085697,0.68728083,0.7041654,0.4756296
0.58039504,0.5425052,0.6236729,0.48991048,0.52653134
0.48419228,0.5637017,0.64684606,0.54135644,0.44840398
0.56390357,0.6779307,0.7256573,0.5954823,0.40205348
0.6093661,0.54480916,0.6688149,0.58410376,0.3885749
0.69022036,0.6784611,0.7084879,0.6897267,0.42618382
0.7623763,0.5734121,0.76326936,0.5971658,0.4083592
0.65758306,0.6372416,0.7444568,0.68304294,0.40010595
0.6628876,0.53071123,0.71767104,0.6819085,0.39219025
0.53483737,0.43480673,0.6705897,0.5409302,0.3744546
0.6973133,0.5540951,0.6747676,0.55040807,0.39587736
0.6022413,0.5849306,0.6618372,0.64582807,0.37490043
0.5652013,0.5212045,0.58159,0.5703219,0.41486138
0.6427264,0.6179639,0.7194135,0.60302263,0.36596388
0.5079601,0.57880306,0.65996474,0.568976,0.40408117
0.51761097,0.52377975,0.6480024,0.5704127,0.46190506
0.6081963,0.62026227,0.7304798,0.6021873,0.44145003
0.6717557,0.6519061,0.6994158,0.7663071,0.48019353
0.7074826,0.714075,0.7759106,0.6395636,0.56474924
0.56126016,0.6101799,0.65713644,0.6812402,0.54685163
0.6088976,0.53521305,0.7034987,0.6815474,0.5743674
0.51306194,0.5817994,0.6823396,0.61312926,0.53689456
0.6252953,0.5658033,0.6550906,0.5698323,0.51389986
0.53373456,0.5497417,0.5842391,0.59389865,0.5804985
0.5874414,0.55547804,0.6848018,0.5756891,0.64002436
0.52251285,0.60187614,0.59370774,0.5769819,0.5275666
0.4711133,0.5579371,0.71464103,0.47324327,0.5594183
0.5962954,0.60420066,0.61081743,0.6774814,0.55091995
0.52302146,0.5334758,0.56086755,0.542055,0.55025303
0.5086067,0.46784312,0.5751365,0.49311686,0.45193282
0.62374914,0.6206015,0.64942074,0.632479,0.44745028
0.5633438,0.4932076,0.6686524,0.5961058,0.5570318
0.5822455,0.5469131,0.5531313,0.5477079,0.5524924
0.5451576,0.5622405,0.64186823,0.5103552,0.5348861
0.4992639,0.6219403,0.7626443,0.60322,0.5701933
0.61265075,0.60647017,0.6697798,0.5287458,0.5966109
0.6679906,0.6754123,0.69758344,0.6192623,0.591852
0.6112791,0.67452884,0.7093463,0.68156433,0.6253315
0.5602999,0.63234925,0.7680598,0.68753,0.6241417
0.57541215,0.61471677,0.70278215,0.5531262,0.61229885
0.6671792,0.6028872,0.6932829,0.629385,0.5232231
0.56655234,0.61176544,0.69290745,0.54104984,0.59407103
0.6259806,0.6353903,0.66694057,0.56869614,0.53451747
0.6466759,0.64375937,0.61247087,0.5804158,0.5613001
0.64053357,0.575952,0.7676748,0.6262931,0.60203415
0.540638,0.59517133,0.6408032,0.5164924,0.5994328
0.6056346,0.6008752,0.663554,0.61301184,0.7015496
0.546743,0.5024412,0.69807357,0.603208,0.635949
0.5447413,0.5938188,0.5671016,0.57393885,0.60399544
0.6785608,0.6024139,0.72035044,0.5917388,0.64119244
0.6082109,0.53332394,0.63457227,0.5670464,0.53065044
0.59262896,0.6083182,0.66599965,0.5555712,0.54752654
0.6217487,0.5688994,0.55673486,0.5884833,0.5472421
0.6646215,0.6306874,0.62339413,0.61995953,0.52244854
0.48534438,0.5078721,0.4403902,0.46570578,0.6618674
0.5503188,0.6125188,0.5863702,0.54609174,0.71690726
0.46152863,0.5312473,0.5364872,0.48853025,0.6794976
0.5594069,0.6101658,0.6971032,0.6082419,0.6755046
0.6409108,0.66195846,0.7591475,0.59934413,0.6951278
0.6350299,0.7019061,0.7574111,0.70828545,0.56457406
0.6693903,0.55114985,0.6256933,0.59005356,0.5867675
0.6417471,0.6188556,0.6717546,0.6280043,0.5394835
0.5739234,0.53323674,0.69375396,0.61520916,0.5381123
0.6599953,0.5261358,0.673672,0.6080667,0.6147463
0.6227311,0.6981039,0.71106935,0.602987,0.57363844
0.68106526,0.543296,0.7085089,0.59519607,0.56480634
0.5283388,0.4751146,0.66266066,0.5362324,0.5193989
0.6581888,0.7230122,0.79895705,0.6963855,0.579747
0.6184596,0.49629596,0.6618155,0.7089536,0.41499144
0.5765596,0.585083,0.58693564,0.59776855,0.4258551
0.6282675,0.5553914,0.71558446,0.55609846,0.49359906
0.5378904,0.71069205,0.683184,0.5754963,0.4916787
0.61432123,0.5703759,0.75496805,0.5316735,0.5024225
0.6048662,0.5552668,0.6741607,0.61071235,0.44301802
0.6358287,0.60606605,0.6990542,0.53009796,0.5262169
0.5586599,0.5898299,0.7137926,0.62392175,0.5771998
0.4681915,0.5366339,0.5811414,0.44525287,0.64406896
0.6298381,0.6245415,0.6684432,0.6013721,0.6486747
0.6833802,0.50667846,0.57223195,0.613164,0.57530916
0.58109546,0.5854282,0.63671976,0.56172013,0.57065684
0.6341326,0.7012337,0.7353756,0.7266787,0.5657366
0.6283872,0.5128215,0.6271995,0.5477158,0.56109643
0.6782906,0.50816363,0.59130037,0.6671586,0.6706146
0.60662997,0.5928438,0.7534785,0.6015378,0.6423694
