Healthcare_Index_Tier_X_hospitals,Healthcare_Index_Workforce_capacity,Healthcare_Index_Bed_availability_per_capita,Healthcare_Index_Expenditure_per_capita,Immunization_Coverage,Economic_Index_Budget_allocation_per_capita,Economic_Index_Fraction_of_total_budget,Political_Stability_Index
0.26827174,0.5034233,0.32751623,0.5151873,0.29821798,0.4663087,0.62284905,0.45865637
0.22560105,0.49027053,0.31364027,0.44317114,0.23842895,0.52784026,0.5620866,0.42948326
0.21423483,0.51834065,0.39648476,0.36939806,0.2563564,0.44416404,0.7368463,0.5021774
0.24080114,0.579494,0.41832733,0.37999144,0.29209906,0.45619014,0.6345605,0.45377165
0.2008366,0.5292166,0.48649538,0.35384047,0.3263272,0.4060292,0.65485567,0.600901
0.2741491,0.4810021,0.43767342,0.33486122,0.4429034,0.50157267,0.5215412,0.60419846
0.2440378,0.5317974,0.5971476,0.30014268,0.42210987,0.5753968,0.61005956,0.5177518
0.28393483,0.5365241,0.5818595,0.26800862,0.39755636,0.44912297,0.64447415,0.47093916
0.27169323,0.49762407,0.5484073,0.31425732,0.43928748,0.37451762,0.5764972,0.45478317
0.2612363,0.5394435,0.65720475,0.29713404,0.43255535,0.41077498,0.6407944,0.45121852
0.31011564,0.6007164,0.76347446,0.3514656,0.33975792,0.39905375,0.62619555,0.4542698
0.23101166,0.58707416,0.6248384,0.36400962,0.3841555,0.38166624,0.6713908,0.4978372
0.2786744,0.4358314,0.62120616,0.40024465,0.3333984,0.46972767,0.4978178,0.5850807
0.36986333,0.43324924,0.6655197,0.46873546,0.417811,0.5546159,0.53049684,0.49138576
0.31726617,0.455864,0.72808284,0.42820564,0.44891676,0.5977884,0.5216103,0.49632347
0.30506825,0.4572733,0.61449903,0.3743877,0.4070211,0.62120914,0.46848458,0.4488064
0.3048887,0.46317872,0.52552795,0.3217651,0.3963149,0.56937087,0.6903844,0.5622312
0.3144107,0.4814075,0.5648895,0.31224775,0.33964863,0.54332185,0.5219434,0.42676473
0.25330415,0.3545351,0.55377007,0.33221066,0.30015093,0.41707903,0.5369553,0.4003311
0.31880167,0.3277292,0.5802654,0.36678472,0.4171674,0.45200887,0.5912391,0.4536696
0.3660675,0.3726958,0.6613895,0.37909192,0.43436387,0.40157115,0.64782405,0.5176286
0.28657156,0.4402995,0.8033172,0.4263693,0.45876917,0.40405032,0.6378491,0.54711807
0.2557147,0.45052204,0.5934794,0.3324008,0.47456455,0.39311174,0.59353477,0.51609355
0.3452448,0.3457269,0.45024624,0.30849424,0.34411716,0.40778303,0.4799806,0.48747653
0.41401896,0.39929593,0.4389315,0.29943493,0.20267129,0.45962712,0.4651326,0.4819277
0.37043905,0.46377662,0.38383323,0.39685982,0.33036116,0.38096008,0.6228865,0.50740486
0.28734148,0.50376225,0.5689326,0.36948773,0.38922086,0.3333839,0.5773256,0.44424492
0.26696247,0.5280219,0.5651634,0.37592918,0.35439846,0.40836674,0.46325022,0.4796356
0.188846,0.5163262,0.46834868,0.40331778,0.49119902,0.3975101,0.47026446,0.44241542
0.23933071,0.44319266,0.46535164,0.39815524,0.31504393,0.43987393,0.6225372,0.5046331
0.21122338,0.45449665,0.47061387,0.36997303,0.41322592,0.48250473,0.703069,0.6043951
0.111924976,0.5765011,0.4276163,0.35938057,0.33268642,0.43730515,0.5410888,0.56886554
0.057035744,0.54909796,0.36681837,0.3938239,0.46198493,0.40816408,0.6482133,0.48050255
0.13818689,0.58824015,0.43779227,0.3865267,0.34479052,0.33819917,0.49316686,0.5581791
0.24739614,0.5415207,0.57048875,0.3951915,0.24490784,0.4364661,0.4958116,0.5744419
0.3321825,0.5562889,0.38950092,0.35504553,0.18279451,0.526768,0.54420334,0.612138
0.3629699,0.53934765,0.4451247,0.3762459,0.20511243,0.46660256,0.52569354,0.6402929
0.38571092,0.53736067,0.6182605,0.39952976,0.19318023,0.41545278,0.47216108,0.54760474
0.3011464,0.5118023,0.5346382,0.35134718,0.23895621,0.33737,0.59018934,0.5234479
0.31369415,0.60949105,0.55415267,0.3865148,0.1872054,0.43275446,0.5165422,0.4600635
0.3779836,0.54956716,0.5044447,0.375032,0.2537616,0.5220909,0.48101455,0.49314386
0.36639115,0.47769678,0.6151547,0.289145,0.193646,0.6125002,0.68831265,0.51443624
0.2602358,0.55224365,0.56953025,0.40905645,0.19632462,0.5577224,0.660511,0.6761614
0.31553507,0.4558037,0.46413222,0.33567077,0.19410229,0.5910248,0.53250945,0.41327256
0.29628703,0.4855982,0.45700485,0.2890259,0.2810901,0.4820608,0.4785451,0.51873857
0.21938938,0.46263245,0.49492252,0.22316664,0.07770598,0.542692,0.3864668,0.5995937
0.26633388,0.4758804,0.5363381,0.2272695,0.20642686,0.47604975,0.43220463,0.5325345
0.23580399,0.42363557,0.5347013,0.2068054,0.21404617,0.5279392,0.50543904,0.5083915
0.2317138,0.45672724,0.4916201,0.27710694,0.2494621,0.5030485,0.56288433,0.35993212
0.27280656,0.41932377,0.3834006,0.3044745,0.24834974,0.524603,0.5261375,0.44824082
0.2425341,0.4156246,0.47425446,0.24161465,0.21644832,0.45377868,0.7192848,0.5118541
0.34411496,0.47592568,0.39314336,0.21203852,0.18894342,0.45631889,0.68284005,0.54458404
0.16247447,0.5106716,0.36910316,0.2506703,0.28421015,0.428244,0.7272146,0.6904877
0.24892992,0.6514183,0.3349073,0.28545508,0.22554532,0.45330614,0.63870394,0.56107116
0.20204711,0.59364855,0.39128575,0.26775858,0.21556298,0.5690026,0.6250901,0.5067506
0.05524181,0.6170613,0.43347657,0.28271276,0.0350513,0.52928334,0.73561573,0.4424021
0.10375058,0.55393845,0.33015108,0.2859976,0.11822938,0.5610019,0.61789364,0.5642869
0.17247131,0.56565326,0.3809053,0.28598088,0.24410194,0.541431,0.5234364,0.6568593
0.20536381,0.50184643,0.48333794,0.34144717,0.26150453,0.46841973,0.51831704,0.5199896
0.22923239,0.4502139,0.46744597,0.26007575,0.33843112,0.5358485,0.6378093,0.36713904
0.2686844,0.48218256,0.45265383,0.28631783,0.34802303,0.49466547,0.61581826,0.39840454
0.23899795,0.34907246,0.35388234,0.29072955,0.19191852,0.43930984,0.64634794,0.4283302
0.27728093,0.38559675,0.45219386,0.3720739,0.19772443,0.37527364,0.63139987,0.31987745
0.36309183,0.43231195,0.49557212,0.40151104,0.21069647,0.4479793,0.6758652,0.34330872
0.30974746,0.43906873,0.4875385,0.38729087,0.29353377,0.3935896,0.7302853,0.39013264
0.27391753,0.5472288,0.45095602,0.42694655,0.44848514,0.50119585,0.63932204,0.4459351
0.19670287,0.5115462,0.52569336,0.43033537,0.40011322,0.4923868,0.54680634,0.4900186
0.22609206,0.4619252,0.50795937,0.44135177,0.27257356,0.5257355,0.47935337,0.4961154
0.24152206,0.4249474,0.56895036,0.4184967,0.19177532,0.5739942,0.59549683,0.58883226
0.21673778,0.49727222,0.595608,0.42102623,0.3072428,0.491414,0.566653,0.5654359
0.18995109,0.5499377,0.52690035,0.39077345,0.29017484,0.5388414,0.422293,0.43515858
0.22018036,0.5119717,0.6994675,0.3701518,0.37108988,0.5210947,0.40384316,0.48223802
0.2883261,0.47412807,0.68464494,0.29419523,0.36517087,0.49249935,0.442329,0.43432528
0.20284446,0.5043725,0.56789416,0.35120362,0.28006217,0.4799792,0.42670572,0.4601034
0.23517168,0.4453006,0.4970986,0.37683663,0.26401556,0.40487087,0.45238638,0.44670025
0.1734308,0.4078347,0.6669345,0.28994963,0.14678618,0.4673876,0.5004704,0.4508738
0.24875598,0.388357,0.48081598,0.29496706,0.22705549,0.44158655,0.5591875,0.37098306
0.2532639,0.33330646,0.44413224,0.2993271,0.26684314,0.486526,0.56214666,0.41824836
0.2762215,0.4031455,0.68291825,0.28405008,0.1937025,0.4894524,0.66355705,0.47103447
0.30684084,0.46313772,0.56369567,0.17520884,0.3533126,0.45713434,0.57485104,0.5058829
0.42682323,0.4797398,0.70070267,0.23078926,0.37335306,0.46215558,0.5693203,0.53525484
0.3552445,0.5230059,0.6454824,0.26812267,0.42771596,0.40759075,0.4615119,0.571079
0.20379107,0.5089789,0.641187,0.24786541,0.34223077,0.42769283,0.58321375,0.55330527
0.21607997,0.48179692,0.5513397,0.30964035,0.26984558,0.4888299,0.6110686,0.5718117
0.2641968,0.53977406,0.5394939,0.31741738,0.17634775,0.56026477,0.6256417,0.6594237
0.23482044,0.5473054,0.4401238,0.29136539,0.18600154,0.61007756,0.6831975,0.61290616
0.29027224,0.5253869,0.36308336,0.27625665,0.22192961,0.7074395,0.6185466,0.54945034
0.3117506,0.5221782,0.4309688,0.24827246,0.20245631,0.69219166,0.6196968,0.49687296
0.25526583,0.5303739,0.5567064,0.25503778,0.36701852,0.6508965,0.57435966,0.5656386
0.24480031,0.44989306,0.627486,0.15916319,0.35236764,0.537637,0.43804467,0.5390662
0.16199537,0.41917634,0.4644012,0.135885,0.42987412,0.56505984,0.558979,0.7372161
0.20095554,0.33603373,0.4738956,0.09126833,0.49065584,0.48230773,0.6854337,0.6909387
0.26080954,0.40532398,0.4157038,0.15219586,0.47095487,0.48265016,0.66401345,0.51592577
0.23383185,0.48768193,0.4216563,0.19192162,0.36692035,0.4054911,0.6135618,0.55528957
0.25002107,0.47740287,0.45546794,0.1823858,0.26795077,0.444625,0.48100284,0.60000896
0.1931841,0.48727742,0.31938064,0.22739734,0.39199188,0.4653213,0.6393083,0.59729934
0.23905967,0.5294009,0.35381407,0.3127603,0.3949672,0.460177,0.54854196,0.4343815
0.18152857,0.4613647,0.3177694,0.23613688,0.4838009,0.40165237,0.5895568,0.52260774
0.2374347,0.4769315,0.30419853,0.21917555,0.26340455,0.4970064,0.6384163,0.48702145
0.18548515,0.4225801,0.35910034,0.25849447,0.31158626,0.4538398,0.54700637,0.46362677
0.22241256,0.5061169,0.4885856,0.2845268,0.3161273,0.48137918,0.56854475,0.35514852
0.22580738,0.49769405,0.6193715,0.19649418,0.2997998,0.43051538,0.5928629,0.3329827
0.2349134,0.5176013,0.4628267,0.14842883,0.28014806,0.5466047,0.5744863,0.2930614
0.16105461,0.49600923,0.5217979,0.15778796,0.44691986,0.5238702,0.42411125,0.27380106
0.18539654,0.5061087,0.5177414,0.18774307,0.45406803,0.46060982,0.4212313,0.2804187
0.20657589,0.49097103,0.54645234,0.25456697,0.52293193,0.41507468,0.49722078,0.28246397
0.25372416,0.48615545,0.661465,0.25093943,0.49768862,0.47949052,0.5886436,0.35865158
0.18763731,0.5377439,0.52637696,0.26193914,0.43217823,0.5498218,0.49504572,0.3715631
0.23235594,0.52778554,0.43106377,0.2517558,0.5348459,0.5205948,0.45091763,0.44239983
0.30149943,0.5664406,0.6110017,0.31606078,0.46791282,0.50400203,0.5352255,0.50398904
0.2986988,0.6146518,0.45011044,0.3331339,0.3611213,0.41675454,0.64377946,0.47974378
0.2479485,0.58391577,0.4222234,0.29763657,0.42091075,0.43052647,0.56843007,0.38273978
0.25169802,0.52778715,0.450911,0.3640721,0.358967,0.4493304,0.7218673,0.26467228
0.2324958,0.5131309,0.3872454,0.42730635,0.4905884,0.4533311,0.73544157,0.34283367
0.2310293,0.47919267,0.4642874,0.37834278,0.4055427,0.43120944,0.6852844,0.3652349
0.22035475,0.5071582,0.49236134,0.3405339,0.37033242,0.5031984,0.56992877,0.36721662
0.30645838,0.5330234,0.57302535,0.33669454,0.32461876,0.5283769,0.5217083,0.3099645
0.32561985,0.5883134,0.5733088,0.27453613,0.25581074,0.4487623,0.38345656,0.519239
0.22733618,0.5289856,0.47155842,0.28678668,0.28273636,0.5926719,0.4894657,0.4902231
0.27191162,0.5655649,0.52172965,0.20710948,0.35008156,0.51147926,0.51160765,0.4212091
0.27481306,0.5438516,0.53004396,0.28497314,0.40281677,0.49465874,0.5968251,0.3633357
0.282483,0.47435468,0.55429286,0.30456874,0.31631142,0.5176345,0.5683064,0.4426847
0.226178,0.48179227,0.554457,0.3526979,0.28308368,0.51236117,0.6627764,0.5752773
0.13458428,0.44581065,0.45635808,0.27457845,0.29204625,0.44638008,0.6805957,0.50326824
0.120273635,0.45914784,0.57976145,0.34666738,0.22272298,0.52441686,0.5584322,0.58355486
0.08272187,0.48980632,0.52764285,0.3104246,0.2419915,0.5718179,0.49220124,0.7358813
0.11546723,0.56939954,0.49887466,0.27693474,0.2873733,0.4684992,0.52597934,0.6583583
0.16963267,0.56966674,0.59109455,0.21191686,0.40460202,0.4638027,0.4807375,0.5544333
0.17276374,0.6285856,0.5759874,0.2983079,0.40598172,0.41056386,0.45449942,0.59435534
0.19477542,0.5556464,0.42729935,0.29629117,0.34962755,0.44304225,0.36224896,0.5698026
0.2525158,0.4719358,0.36830384,0.1985474,0.40019447,0.43118605,0.4233502,0.588183
0.358346,0.39747083,0.48447284,0.13828734,0.49897775,0.44459745,0.4044611,0.57927006
0.30265403,0.49285096,0.40554786,0.18024613,0.37075797,0.52213347,0.40753078,0.5896685
0.23827681,0.45818025,0.4344489,0.21204111,0.4298105,0.47461745,0.48548642,0.6087803
0.29332283,0.53709555,0.47783148,0.21732548,0.24453661,0.4573261,0.5213194,0.5327567
0.26402313,0.54073095,0.31024075,0.20093958,0.3370598,0.47860402,0.5713005,0.47741944
0.25116366,0.48713443,0.56034535,0.25402725,0.17836103,0.45089352,0.5606797,0.39193386
0.2601024,0.472059,0.48986208,0.25881702,0.2593588,0.4632872,0.51390076,0.27827817
0.2513275,0.59224296,0.6634806,0.30475697,0.22767681,0.44605997,0.47295976,0.23851094
0.25298703,0.63540715,0.6746842,0.26864952,0.3270113,0.61958086,0.68370205,0.39762712
0.2602039,0.6836376,0.5351844,0.26436394,0.37000844,0.6295865,0.53758615,0.46969062
0.21572168,0.63413185,0.3815269,0.23971291,0.36987594,0.6041735,0.5770504,0.55486804
0.19084732,0.58149433,0.3745819,0.2792485,0.3937637,0.47942096,0.5550636,0.45263243
0.23499931,0.6238624,0.47143275,0.26552793,0.52580905,0.5404819,0.63993883,0.39234722
0.31108782,0.4905999,0.5660233,0.23885,0.42977577,0.47441697,0.7793603,0.33774215
0.21054226,0.49102095,0.5660624,0.276268,0.4260435,0.41341653,0.74702066,0.41823623
0.2806559,0.45710838,0.5877876,0.29003555,0.44267365,0.38297597,0.6439775,0.5107333
0.24673419,0.43612802,0.4731974,0.26149496,0.40496925,0.3931083,0.52809125,0.5100582
0.3853554,0.4481088,0.57069474,0.32424638,0.39832386,0.42485186,0.6793307,0.51442236
0.29541835,0.4460081,0.4726907,0.39397925,0.36899403,0.5214867,0.64300734,0.63041043
0.3030577,0.4755227,0.5274449,0.36228007,0.35334155,0.5505361,0.66293114,0.6004293
0.30367675,0.5175003,0.63368595,0.32573533,0.29752553,0.54787254,0.609346,0.49202645
0.21537533,0.42092174,0.43500155,0.31829625,0.31392354,0.6635217,0.6567359,0.42183274
0.2574895,0.43773186,0.46968916,0.40386796,0.24272251,0.5969544,0.59332,0.47587135
0.2744738,0.36153978,0.48368588,0.36372316,0.30755937,0.5661395,0.5985443,0.44135153
0.3424637,0.44547635,0.40757295,0.3054969,0.21245262,0.54055023,0.56451005,0.45489728
0.31395227,0.54039776,0.45647097,0.3012296,0.2463003,0.44210753,0.60735494,0.5986625
0.21879247,0.55355346,0.6825503,0.23241565,0.27099732,0.3680025,0.5586406,0.49851385
0.3093596,0.481227,0.699925,0.17369635,0.14374518,0.41000876,0.5405012,0.4525622
0.3582602,0.49738914,0.573506,0.22567244,0.24631171,0.4120163,0.5322958,0.3308863
0.33267814,0.5012184,0.5453057,0.3270516,0.32380614,0.44916138,0.46368608,0.41045052
0.28242838,0.44935262,0.59592706,0.26005134,0.21036908,0.38441056,0.5197965,0.43476585
0.3920204,0.47007906,0.44184318,0.20937604,0.18394193,0.47904038,0.536838,0.34628186
0.3444079,0.46514955,0.36230603,0.2810641,0.23823424,0.5004884,0.42663407,0.44309142
0.3226827,0.57380766,0.55787385,0.30407524,0.3134416,0.60391665,0.44169924,0.43913835
0.36076325,0.6046748,0.47775596,0.38894176,0.20887938,0.64088666,0.47978732,0.5082951
0.45667595,0.6566639,0.42660272,0.34964854,0.21420574,0.53404784,0.5106939,0.57733494
0.34934524,0.6433048,0.42489195,0.2506861,0.14827277,0.47631854,0.44388133,0.6371079
0.38599744,0.7223222,0.41984916,0.29254678,0.21534467,0.48434824,0.46139956,0.5966619
0.3066128,0.820102,0.49406442,0.35153496,0.25743654,0.46770784,0.39300042,0.49721763
0.32775542,0.66706103,0.37493485,0.39448968,0.09709193,0.46360096,0.43156764,0.63439536
0.3585032,0.5597426,0.5663643,0.35866833,0.17205158,0.41565943,0.56053615,0.5965939
0.37258187,0.6051263,0.5991207,0.383707,0.22588356,0.4924607,0.42602015,0.7270741
0.33475187,0.5411934,0.5308926,0.36095062,0.32006308,0.49927208,0.619025,0.6786882
0.43127504,0.563294,0.586592,0.27912775,0.43635246,0.5307275,0.56061876,0.626994
0.37221682,0.5707574,0.49833387,0.27505475,0.45711437,0.4938171,0.49094254,0.68636507
0.27512655,0.5215408,0.47359914,0.20363657,0.47993034,0.40512598,0.5728256,0.51062936
0.19575748,0.39872524,0.5169541,0.28232738,0.40802723,0.40697932,0.6077707,0.47262606
0.27804977,0.49509346,0.5790781,0.2662216,0.19854572,0.43252188,0.6668432,0.51461554
0.2905933,0.55935174,0.4966917,0.21363384,0.21242316,0.5406495,0.58552366,0.37546805
0.35690168,0.5881631,0.48111212,0.24460882,0.21450773,0.5414726,0.6382014,0.43619916
0.38652688,0.5298393,0.40838185,0.327565,0.19957736,0.57866865,0.5093116,0.37172222
0.31666592,0.4621868,0.4643152,0.36699048,0.25416946,0.525942,0.4613334,0.48236203
0.33120584,0.49518356,0.5188568,0.39682296,0.24251324,0.502518,0.4464553,0.49203682
0.3158745,0.54046565,0.5645159,0.42865378,0.23618177,0.45705473,0.51019186,0.4317792
0.3221919,0.58917546,0.49401668,0.33171424,0.28977463,0.4646181,0.45388678,0.50514644
0.33992234,0.54144806,0.60802954,0.37428102,0.19372454,0.41114128,0.53027713,0.51422936
0.22101466,0.48606497,0.7272712,0.40194786,0.14647639,0.51675874,0.55920947,0.6731567
0.22961827,0.49631882,0.6936519,0.3503988,0.24646118,0.46927512,0.47459975,0.6447199
0.23654814,0.5427791,0.70099056,0.3756321,0.23564017,0.54236597,0.5332087,0.6216897
0.2790756,0.6048038,0.5848293,0.3248301,0.28000176,0.52615595,0.43319327,0.7774355
0.36020744,0.543387,0.6944522,0.28948936,0.34468642,0.5220296,0.52083045,0.59711564
0.3467421,0.56864226,0.6101848,0.28764427,0.3362617,0.48529503,0.55063343,0.63314635
0.36414307,0.4641504,0.5594473,0.34150743,0.29525298,0.5650355,0.5006494,0.498841
0.35343108,0.5568372,0.5302839,0.35652834,0.3692705,0.45244294,0.54906076,0.49822885
0.34217578,0.6386228,0.49564138,0.41766587,0.56179035,0.4798821,0.5107049,0.6148985
0.32971343,0.6372928,0.5472462,0.41991964,0.40473685,0.5077389,0.49727994,0.61148256
0.37092897,0.61660665,0.6783913,0.4383302,0.4591867,0.37080216,0.3752253,0.5611761
0.35741746,0.5529389,0.51051897,0.4457149,0.55701923,0.47174147,0.42200175,0.59242034
0.36499175,0.43340158,0.57354456,0.38402227,0.49159983,0.3854027,0.5124321,0.5425334
0.34074485,0.39735025,0.585605,0.35430405,0.29626003,0.42382285,0.6130649,0.5568972
0.3249191,0.426625,0.586696,0.2899131,0.284434,0.40042418,0.6059225,0.59457296
0.4154087,0.42827317,0.5029854,0.27664137,0.27787963,0.41593426,0.58584905,0.56710285
0.36709908,0.5126168,0.5415629,0.27106842,0.22586215,0.48694402,0.61950785,0.55896616
0.35468015,0.4852744,0.6637954,0.26774532,0.30100438,0.45771855,0.6544283,0.4689223
0.37515604,0.5734483,0.5998361,0.21082172,0.2640534,0.5362919,0.61342424,0.508655
0.31046578,0.6366908,0.586422,0.26371935,0.32687768,0.54171,0.5113372,0.42258322
0.3250456,0.60553753,0.39243308,0.27849564,0.3205724,0.6296149,0.54189616,0.5475912
0.32981285,0.59014153,0.33588007,0.2881482,0.27062213,0.62419933,0.4430337,0.59800327
0.3096538,0.56848,0.27397028,0.26614085,0.2551846,0.6313642,0.4148625,0.51122
0.31103528,0.5299553,0.31357703,0.25532502,0.46355504,0.5471304,0.47651333,0.57086885
0.24152339,0.57496804,0.2984368,0.3133224,0.34164405,0.5847053,0.52357894,0.5531455
0.20958047,0.66535324,0.40880483,0.3078728,0.24688235,0.52709794,0.42082688,0.66436005
0.29312354,0.5983297,0.5576155,0.2767648,0.2525117,0.5107,0.5210009,0.63256
0.22533908,0.52098906,0.39042407,0.309219,0.49945223,0.55453265,0.58041537,0.62469214
0.19462006,0.5922174,0.4594787,0.2897356,0.47892398,0.50284684,0.83332145,0.58585036
0.17793506,0.60864824,0.48180073,0.3030806,0.33132493,0.38344198,0.7020189,0.6070201
0.19917293,0.6431078,0.53970844,0.30598697,0.47997892,0.42069402,0.66898954,0.5777863
0.17818943,0.5687517,0.68210834,0.33108428,0.52363354,0.43133366,0.58201885,0.66225094
0.25400832,0.6275994,0.7239355,0.32864895,0.49725133,0.45653483,0.44135535,0.46448
0.2804625,0.6174187,0.5278657,0.2829844,0.4889274,0.44380328,0.44038135,0.5563307
0.24468727,0.58375204,0.57354885,0.22068731,0.4261638,0.47101453,0.5511818,0.60261893
0.3380926,0.60010386,0.70199853,0.28582415,0.50328207,0.5571672,0.5159632,0.4375803
0.37366068,0.5930866,0.62338006,0.25111762,0.45634598,0.5291221,0.6419738,0.5456329
0.39037928,0.58504033,0.45719096,0.28472596,0.3275306,0.5583811,0.57876927,0.5184667
0.26307547,0.5011027,0.67649674,0.3080117,0.47701403,0.48198587,0.645343,0.40734467
0.2829663,0.5448868,0.65766686,0.19013256,0.45224696,0.51421446,0.56529206,0.45602456
0.18830037,0.57078254,0.69511396,0.18876228,0.3593528,0.4584993,0.4406586,0.5532706
0.19652921,0.5918954,0.6858095,0.2126707,0.32790652,0.4881568,0.42823538,0.6097368
0.20069653,0.5757632,0.53183764,0.2196783,0.264264,0.46140584,0.41647702,0.59289694
0.24485895,0.5116469,0.48526806,0.30056825,0.384023,0.5294477,0.5576561,0.5402277
0.18626097,0.5372834,0.45036688,0.32350773,0.31042603,0.5201389,0.5686067,0.44569418
0.18678649,0.44447893,0.45272493,0.30756027,0.28940314,0.48749778,0.6881154,0.45489097
0.15023103,0.539877,0.30665714,0.34159306,0.21027319,0.61186683,0.6204989,0.4544346
0.23966528,0.5348384,0.35817322,0.30679888,0.3259579,0.62229156,0.5489039,0.5126298
0.26327804,0.53048855,0.40100077,0.25451732,0.34853533,0.52271444,0.47087044,0.28762263
0.40386397,0.6456141,0.52733046,0.30655348,0.3397769,0.43497878,0.5361189,0.33149782
0.39337015,0.62515485,0.4650801,0.29691592,0.38921192,0.5819274,0.4835973,0.38615534
0.37899,0.6836213,0.25250077,0.30256468,0.38234016,0.626391,0.52652216,0.49377608
0.41313678,0.713125,0.38433862,0.3605497,0.551859,0.73492813,0.47726518,0.5392419
0.34130383,0.59537566,0.4144897,0.35150504,0.58322775,0.6929479,0.49342784,0.5235257
0.34302908,0.5240316,0.47519806,0.351398,0.50651383,0.68935436,0.578995,0.52728397
0.39185172,0.5452938,0.5698581,0.30163142,0.48435405,0.6532684,0.4998597,0.50679266
